timestamp,product_id,price,best_bid,best_ask,mid_price,ema_price,ema_mid
2025-06-18T10:32:21.011740Z,BTC-USD,104609,104609,104609,104609,104594,104594
2025-06-18T10:32:21.019774Z,BTC-USD,104609,104609,104613,104611,104595,104595
2025-06-18T10:32:21.076955Z,BTC-USD,104613,104613,104617,104615,104595,104596
2025-06-18T10:32:21.120450Z,BTC-USD,104617,104617,104619,104618,104596,104596
2025-06-18T10:32:21.120450Z,BTC-USD,104619,104617,104619,104618,104597,104597
2025-06-18T10:32:21.120450Z,BTC-USD,104619,104617,104620,104619,104598,104598
2025-06-18T10:32:21.120450Z,BTC-USD,104620,104617,104621,104619,104599,104599
2025-06-18T10:32:21.187719Z,BTC-USD,104621,104621,104621,104621,104600,104600
2025-06-18T10:32:21.374768Z,BTC-USD,104621,104621,104621,104621,104601,104601
2025-06-18T10:32:21.745113Z,BTC-USD,104620,104620,104620,104620,104601,104601
2025-06-18T10:32:21.901460Z,BTC-USD,104620,104620,104620,104620,104602,104602
2025-06-18T10:32:21.937326Z,BTC-USD,104620,104620,104620,104620,104603,104603
2025-06-18T10:32:22.453484Z,BTC-USD,104620,104620,104620,104620,104603,104603
2025-06-18T10:32:23.111160Z,BTC-USD,104621,104621,104621,104621,104604,104604
2025-06-18T10:32:23.177544Z,BTC-USD,104621,104621,104621,104621,104605,104605
2025-06-18T10:32:23.177544Z,BTC-USD,104621,104621,104623,104622,104605,104605
2025-06-18T10:32:23.177544Z,BTC-USD,104623,104621,104623,104622,104606,104606
2025-06-18T10:32:23.326558Z,BTC-USD,104625,104622,104625,104623,104607,104607
2025-06-18T10:32:23.435449Z,BTC-USD,104625,104624,104625,104624,104608,104607
2025-06-18T10:32:23.668463Z,BTC-USD,104625,104624,104625,104624,104608,104608
2025-06-18T10:32:23.685293Z,BTC-USD,104625,104624,104625,104624,104609,104609
2025-06-18T10:32:23.847119Z,BTC-USD,104625,104624,104625,104624,104609,104609
2025-06-18T10:32:25.274746Z,BTC-USD,104621,104621,104621,104621,104610,104610
2025-06-18T10:32:28.551202Z,BTC-USD,104623,104623,104623,104623,104610,104610
2025-06-18T10:32:28.551202Z,BTC-USD,104623,104623,104623,104623,104611,104611
2025-06-18T10:32:28.551202Z,BTC-USD,104623,104623,104623,104623,104611,104611
2025-06-18T10:32:30.017730Z,BTC-USD,104625,104625,104625,104625,104612,104612
2025-06-18T10:32:30.017730Z,BTC-USD,104625,104625,104625,104625,104612,104612
2025-06-18T10:32:30.017730Z,BTC-USD,104625,104625,104626,104625,104613,104613
2025-06-18T10:32:30.017730Z,BTC-USD,104626,104625,104626,104625,104613,104613
2025-06-18T10:32:30.476289Z,BTC-USD,104626,104626,104626,104626,104614,104614
2025-06-18T10:32:30.604276Z,BTC-USD,104626,104626,104626,104626,104614,104614
2025-06-18T10:32:30.604276Z,BTC-USD,104626,104626,104626,104626,104615,104615
2025-06-18T10:32:30.928726Z,BTC-USD,104626,104626,104626,104626,104615,104615
2025-06-18T10:32:31.043583Z,BTC-USD,104626,104626,104626,104626,104616,104616
2025-06-18T10:32:31.043583Z,BTC-USD,104626,104626,104632,104629,104616,104616
2025-06-18T10:32:31.043583Z,BTC-USD,104632,104626,104632,104629,104617,104617
2025-06-18T10:32:31.253206Z,BTC-USD,104633,104633,104638,104635,104617,104617
2025-06-18T10:32:31.253206Z,BTC-USD,104638,104633,104638,104635,104618,104618
2025-06-18T10:32:31.253206Z,BTC-USD,104638,104633,104638,104635,104619,104619
2025-06-18T10:32:33.222773Z,BTC-USD,104638,104638,104638,104638,104620,104620
2025-06-18T10:32:33.405260Z,BTC-USD,104638,104638,104638,104638,104620,104620
2025-06-18T10:32:35.782979Z,BTC-USD,104638,104638,104638,104638,104621,104621
2025-06-18T10:32:36.119720Z,BTC-USD,104637,104630,104637,104634,104622,104621
2025-06-18T10:32:36.997979Z,BTC-USD,104626,104626,104626,104626,104622,104622
2025-06-18T10:32:36.997979Z,BTC-USD,104626,104626,104626,104626,104622,104622
2025-06-18T10:32:36.997979Z,BTC-USD,104626,104626,104626,104626,104622,104622
2025-06-18T10:32:37.076054Z,BTC-USD,104626,104626,104629,104628,104622,104622
2025-06-18T10:32:37.076054Z,BTC-USD,104626,104626,104629,104628,104623,104622
2025-06-18T10:32:37.076054Z,BTC-USD,104626,104624,104629,104627,104623,104623
2025-06-18T10:32:37.076054Z,BTC-USD,104624,104624,104629,104627,104623,104623
2025-06-18T10:32:37.076054Z,BTC-USD,104624,104623,104629,104626,104623,104623
2025-06-18T10:32:37.076054Z,BTC-USD,104623,104623,104629,104626,104623,104623
2025-06-18T10:32:38.658260Z,BTC-USD,104629,104629,104630,104629,104623,104623
2025-06-18T10:32:38.658260Z,BTC-USD,104630,104629,104630,104629,104623,104623
2025-06-18T10:32:39.150225Z,BTC-USD,104631,104630,104631,104631,104624,104624
2025-06-18T10:32:39.722237Z,BTC-USD,104636,104636,104636,104636,104624,104624
2025-06-18T10:32:40.227201Z,BTC-USD,104634,104634,104637,104635,104624,104625
2025-06-18T10:32:41.263861Z,BTC-USD,104631,104630,104631,104631,104625,104625
2025-06-18T10:32:41.895245Z,BTC-USD,104632,104629,104632,104631,104625,104625
2025-06-18T10:32:43.192671Z,BTC-USD,104626,104626,104626,104626,104625,104625
2025-06-18T10:32:43.192671Z,BTC-USD,104626,104623,104626,104625,104625,104625
2025-06-18T10:32:43.192671Z,BTC-USD,104623,104621,104626,104624,104625,104625
2025-06-18T10:32:43.192709Z,BTC-USD,104621,104619,104626,104622,104625,104625
2025-06-18T10:32:43.472408Z,BTC-USD,104617,104616,104617,104616,104624,104625
2025-06-18T10:32:43.472408Z,BTC-USD,104616,104612,104617,104614,104624,104624
2025-06-18T10:32:43.530945Z,BTC-USD,104609,104609,104609,104609,104624,104624
2025-06-18T10:32:43.895837Z,BTC-USD,104603,104588,104603,104595,104623,104623
2025-06-18T10:32:44.486624Z,BTC-USD,104588,104588,104588,104588,104621,104621
2025-06-18T10:32:44.486624Z,BTC-USD,104588,104588,104588,104588,104620,104620
2025-06-18T10:32:45.391552Z,BTC-USD,104588,104588,104588,104588,104619,104619
2025-06-18T10:32:45.536779Z,BTC-USD,104588,104588,104588,104588,104618,104617
2025-06-18T10:32:45.536779Z,BTC-USD,104588,104579,104588,104583,104616,104616
2025-06-18T10:32:45.593609Z,BTC-USD,104579,104579,104579,104579,104615,104615
2025-06-18T10:32:45.593609Z,BTC-USD,104579,104579,104579,104579,104614,104613
2025-06-18T10:32:45.593609Z,BTC-USD,104579,104578,104579,104579,104612,104612
2025-06-18T10:32:45.593609Z,BTC-USD,104578,104575,104579,104577,104611,104611
2025-06-18T10:32:45.593609Z,BTC-USD,104575,104569,104579,104574,104610,104609
2025-06-18T10:32:45.593609Z,BTC-USD,104569,104569,104579,104574,104608,104608
2025-06-18T10:32:46.027220Z,BTC-USD,104575,104567,104575,104571,104607,104606
2025-06-18T10:32:46.708427Z,BTC-USD,104569,104569,104569,104569,104605,104605
2025-06-18T10:32:47.322107Z,BTC-USD,104569,104569,104569,104569,104604,104604
2025-06-18T10:32:47.708711Z,BTC-USD,104569,104569,104569,104569,104602,104602
2025-06-18T10:32:48.374005Z,BTC-USD,104569,104567,104569,104568,104601,104601
2025-06-18T10:32:48.374005Z,BTC-USD,104567,104567,104569,104568,104600,104600
2025-06-18T10:32:48.378686Z,BTC-USD,104567,104559,104569,104564,104599,104598
2025-06-18T10:32:49.403848Z,BTC-USD,104559,104559,104559,104559,104597,104597
2025-06-18T10:32:49.403848Z,BTC-USD,104559,104559,104559,104559,104595,104595
2025-06-18T10:32:49.657137Z,BTC-USD,104552,104552,104556,104554,104594,104594
2025-06-18T10:32:50.301387Z,BTC-USD,104559,104559,104559,104559,104592,104592
2025-06-18T10:32:52.135538Z,BTC-USD,104559,104554,104559,104556,104591,104591
2025-06-18T10:32:52.135538Z,BTC-USD,104559,104554,104559,104556,104590,104589
2025-06-18T10:32:52.135538Z,BTC-USD,104559,104554,104559,104556,104589,104588
2025-06-18T10:32:52.135538Z,BTC-USD,104559,104554,104559,104556,104587,104587
2025-06-18T10:32:52.135538Z,BTC-USD,104559,104554,104559,104556,104586,104586
2025-06-18T10:32:52.678425Z,BTC-USD,104557,104557,104557,104557,104585,104585
2025-06-18T10:32:53.380316Z,BTC-USD,104557,104557,104557,104557,104584,104584
2025-06-18T10:32:53.944368Z,BTC-USD,104550,104545,104550,104548,104583,104582
2025-06-18T10:32:54.065926Z,BTC-USD,104550,104545,104550,104547,104581,104581
2025-06-18T10:32:54.101677Z,BTC-USD,104550,104545,104550,104547,104580,104579
2025-06-18T10:32:54.522656Z,BTC-USD,104550,104550,104550,104550,104579,104578
2025-06-18T10:32:54.785662Z,BTC-USD,104550,104550,104550,104550,104578,104577
2025-06-18T10:32:55.602257Z,BTC-USD,104550,104550,104550,104550,104577,104576
2025-06-18T10:32:56.011577Z,BTC-USD,104550,104550,104550,104550,104576,104575
2025-06-18T10:32:56.419611Z,BTC-USD,104550,104550,104550,104550,104575,104574
2025-06-18T10:32:56.432653Z,BTC-USD,104550,104550,104550,104550,104574,104573
2025-06-18T10:32:56.613077Z,BTC-USD,104550,104550,104552,104551,104573,104572
2025-06-18T10:32:57.343295Z,BTC-USD,104557,104557,104557,104557,104572,104572
2025-06-18T10:32:57.608817Z,BTC-USD,104557,104557,104559,104558,104572,104571
2025-06-18T10:32:57.870517Z,BTC-USD,104559,104559,104559,104559,104571,104571
2025-06-18T10:32:57.870517Z,BTC-USD,104559,104559,104559,104559,104571,104570
2025-06-18T10:32:57.870517Z,BTC-USD,104559,104559,104564,104561,104570,104570
2025-06-18T10:32:57.870517Z,BTC-USD,104564,104559,104564,104561,104570,104570
2025-06-18T10:32:57.870517Z,BTC-USD,104564,104559,104564,104561,104570,104569
2025-06-18T10:32:57.910172Z,BTC-USD,104564,104564,104564,104564,104570,104569
2025-06-18T10:32:57.910172Z,BTC-USD,104564,104564,104564,104564,104569,104569
2025-06-18T10:32:57.986988Z,BTC-USD,104564,104564,104565,104565,104569,104569
2025-06-18T10:32:57.986988Z,BTC-USD,104565,104564,104565,104565,104569,104569
2025-06-18T10:32:58.122369Z,BTC-USD,104564,104564,104564,104564,104569,104568
2025-06-18T10:32:58.240121Z,BTC-USD,104564,104564,104569,104566,104569,104568
2025-06-18T10:32:58.240121Z,BTC-USD,104569,104564,104569,104566,104569,104568
2025-06-18T10:32:58.346310Z,BTC-USD,104567,104564,104567,104566,104569,104568
2025-06-18T10:32:58.737920Z,BTC-USD,104569,104568,104569,104568,104569,104568
2025-06-18T10:32:58.904703Z,BTC-USD,104569,104569,104569,104569,104569,104568
2025-06-18T10:32:59.131901Z,BTC-USD,104569,104569,104569,104569,104569,104568
2025-06-18T10:32:59.301083Z,BTC-USD,104569,104567,104569,104568,104569,104568
2025-06-18T10:32:59.503307Z,BTC-USD,104567,104565,104567,104566,104569,104568
2025-06-18T10:32:59.633315Z,BTC-USD,104565,104565,104565,104565,104568,104568
2025-06-18T10:32:59.909121Z,BTC-USD,104562,104559,104562,104561,104568,104568
2025-06-18T10:33:00.066922Z,BTC-USD,104559,104559,104563,104561,104568,104567
2025-06-18T10:33:00.066922Z,BTC-USD,104559,104559,104563,104561,104567,104567
2025-06-18T10:33:00.066922Z,BTC-USD,104559,104559,104563,104561,104567,104567
2025-06-18T10:33:00.066922Z,BTC-USD,104559,104559,104563,104561,104567,104567
2025-06-18T10:33:00.883706Z,BTC-USD,104563,104559,104563,104561,104567,104566
2025-06-18T10:33:01.167759Z,BTC-USD,104561,104558,104561,104559,104566,104566
2025-06-18T10:33:01.776967Z,BTC-USD,104565,104560,104565,104562,104566,104566
2025-06-18T10:33:01.886032Z,BTC-USD,104564,104560,104564,104562,104566,104566
2025-06-18T10:33:01.999841Z,BTC-USD,104560,104560,104564,104562,104566,104566
2025-06-18T10:33:01.999841Z,BTC-USD,104560,104560,104564,104562,104566,104566
2025-06-18T10:33:01.999841Z,BTC-USD,104560,104558,104564,104561,104566,104565
2025-06-18T10:33:01.999841Z,BTC-USD,104558,104558,104564,104561,104565,104565
2025-06-18T10:33:02.148442Z,BTC-USD,104563,104558,104563,104561,104565,104565
2025-06-18T10:33:02.159863Z,BTC-USD,104563,104558,104563,104561,104565,104565
2025-06-18T10:33:03.097459Z,BTC-USD,104568,104558,104568,104563,104565,104565
2025-06-18T10:33:03.901041Z,BTC-USD,104558,104558,104558,104558,104565,104565
2025-06-18T10:33:04.327845Z,BTC-USD,104558,104553,104558,104555,104565,104564
2025-06-18T10:33:04.327845Z,BTC-USD,104558,104553,104558,104555,104564,104564
2025-06-18T10:33:04.823354Z,BTC-USD,104551,104551,104551,104551,104564,104563
2025-06-18T10:33:05.063894Z,BTC-USD,104550,104550,104550,104550,104563,104563
2025-06-18T10:33:05.063894Z,BTC-USD,104550,104550,104550,104550,104563,104562
2025-06-18T10:33:06.327345Z,BTC-USD,104550,104550,104550,104550,104562,104562
2025-06-18T10:33:07.569754Z,BTC-USD,104550,104545,104550,104548,104562,104561
2025-06-18T10:33:07.569754Z,BTC-USD,104545,104545,104550,104548,104561,104561
2025-06-18T10:33:07.569754Z,BTC-USD,104545,104545,104550,104548,104561,104560
2025-06-18T10:33:08.070851Z,BTC-USD,104545,104545,104545,104545,104560,104560
2025-06-18T10:33:09.148779Z,BTC-USD,104545,104545,104545,104545,104559,104559
2025-06-18T10:33:09.382731Z,BTC-USD,104545,104545,104545,104545,104559,104559
2025-06-18T10:33:09.494907Z,BTC-USD,104545,104545,104545,104545,104558,104558
2025-06-18T10:33:10.107854Z,BTC-USD,104545,104545,104545,104545,104558,104558
2025-06-18T10:33:11.304223Z,BTC-USD,104545,104545,104545,104545,104557,104557
2025-06-18T10:33:12.221654Z,BTC-USD,104545,104545,104545,104545,104557,104557
2025-06-18T10:33:12.221654Z,BTC-USD,104545,104545,104545,104545,104556,104556
2025-06-18T10:33:12.221654Z,BTC-USD,104545,104545,104545,104545,104556,104556
2025-06-18T10:33:13.628891Z,BTC-USD,104544,104544,104544,104544,104555,104555
2025-06-18T10:33:14.680050Z,BTC-USD,104544,104544,104544,104544,104555,104555
2025-06-18T10:33:14.680050Z,BTC-USD,104544,104544,104544,104544,104555,104554
2025-06-18T10:33:14.680050Z,BTC-USD,104544,104544,104544,104544,104554,104554
2025-06-18T10:33:14.702891Z,BTC-USD,104544,104544,104544,104544,104554,104554
2025-06-18T10:33:14.710183Z,BTC-USD,104544,104544,104544,104544,104553,104553
2025-06-18T10:33:14.713718Z,BTC-USD,104544,104544,104544,104544,104553,104553
2025-06-18T10:33:14.713718Z,BTC-USD,104544,104532,104544,104538,104553,104552
2025-06-18T10:33:14.736298Z,BTC-USD,104532,104532,104544,104538,104552,104552
2025-06-18T10:33:15.599111Z,BTC-USD,104544,104544,104544,104544,104551,104551
2025-06-18T10:33:15.709047Z,BTC-USD,104544,104544,104544,104544,104551,104551
2025-06-18T10:33:16.607052Z,BTC-USD,104544,104544,104544,104544,104551,104551
2025-06-18T10:33:16.981206Z,BTC-USD,104544,104544,104544,104544,104551,104551
2025-06-18T10:33:17.369898Z,BTC-USD,104544,104544,104544,104544,104550,104550
2025-06-18T10:33:17.655884Z,BTC-USD,104544,104544,104544,104544,104550,104550
2025-06-18T10:33:17.864455Z,BTC-USD,104544,104544,104544,104544,104550,104550
2025-06-18T10:33:17.864455Z,BTC-USD,104544,104544,104544,104544,104550,104550
2025-06-18T10:33:17.946918Z,BTC-USD,104544,104544,104544,104544,104549,104549
2025-06-18T10:33:18.401192Z,BTC-USD,104544,104544,104544,104544,104549,104549
2025-06-18T10:33:18.401247Z,BTC-USD,104544,104544,104544,104544,104549,104549
2025-06-18T10:33:18.401321Z,BTC-USD,104544,104544,104544,104544,104549,104549
2025-06-18T10:33:18.401750Z,BTC-USD,104544,104544,104544,104544,104549,104549
2025-06-18T10:33:18.417177Z,BTC-USD,104544,104544,104544,104544,104548,104548
2025-06-18T10:33:18.419551Z,BTC-USD,104544,104544,104544,104544,104548,104548
2025-06-18T10:33:18.424376Z,BTC-USD,104544,104542,104544,104543,104548,104548
2025-06-18T10:33:18.439135Z,BTC-USD,104542,104542,104544,104543,104548,104548
2025-06-18T10:33:18.439135Z,BTC-USD,104542,104542,104544,104543,104548,104548
2025-06-18T10:33:18.443183Z,BTC-USD,104542,104542,104544,104543,104547,104547
2025-06-18T10:33:18.448349Z,BTC-USD,104542,104542,104542,104542,104547,104547
2025-06-18T10:33:18.471709Z,BTC-USD,104542,104542,104542,104542,104547,104547
2025-06-18T10:33:18.472207Z,BTC-USD,104542,104542,104542,104542,104547,104547
2025-06-18T10:33:19.402993Z,BTC-USD,104539,104539,104539,104539,104547,104547
2025-06-18T10:33:19.402993Z,BTC-USD,104539,104534,104539,104537,104546,104546
2025-06-18T10:33:19.449107Z,BTC-USD,104534,104534,104534,104534,104546,104546
2025-06-18T10:33:19.449107Z,BTC-USD,104534,104534,104534,104534,104545,104545
2025-06-18T10:33:19.449107Z,BTC-USD,104534,104534,104534,104534,104545,104545
2025-06-18T10:33:19.449107Z,BTC-USD,104534,104534,104534,104534,104544,104544
2025-06-18T10:33:19.449107Z,BTC-USD,104534,104534,104536,104535,104544,104544
2025-06-18T10:33:19.667220Z,BTC-USD,104534,104534,104534,104534,104544,104544
2025-06-18T10:33:19.872854Z,BTC-USD,104534,104534,104534,104534,104543,104543
2025-06-18T10:33:20.514523Z,BTC-USD,104534,104534,104534,104534,104543,104543
2025-06-18T10:33:21.043223Z,BTC-USD,104534,104532,104534,104533,104543,104542
2025-06-18T10:33:21.043223Z,BTC-USD,104532,104532,104534,104533,104542,104542
2025-06-18T10:33:21.043223Z,BTC-USD,104532,104532,104534,104533,104542,104542
2025-06-18T10:33:21.043223Z,BTC-USD,104532,104532,104534,104533,104541,104541
2025-06-18T10:33:21.043223Z,BTC-USD,104532,104532,104534,104533,104541,104541
2025-06-18T10:33:21.715630Z,BTC-USD,104532,104532,104532,104532,104541,104541
2025-06-18T10:33:21.715630Z,BTC-USD,104532,104532,104532,104532,104540,104540
2025-06-18T10:33:21.867322Z,BTC-USD,104532,104532,104532,104532,104540,104540
2025-06-18T10:33:21.867322Z,BTC-USD,104532,104532,104532,104532,104540,104540
2025-06-18T10:33:23.768049Z,BTC-USD,104531,104531,104531,104531,104539,104539
2025-06-18T10:33:23.879010Z,BTC-USD,104531,104531,104531,104531,104539,104539
2025-06-18T10:33:25.257333Z,BTC-USD,104531,104531,104531,104531,104539,104539
2025-06-18T10:33:26.223015Z,BTC-USD,104531,104531,104531,104531,104538,104538
2025-06-18T10:33:27.108335Z,BTC-USD,104531,104531,104531,104531,104538,104538
2025-06-18T10:33:27.108335Z,BTC-USD,104531,104531,104531,104531,104538,104538
2025-06-18T10:33:27.108468Z,BTC-USD,104531,104531,104531,104531,104538,104538
2025-06-18T10:33:27.108468Z,BTC-USD,104531,104524,104531,104528,104537,104537
2025-06-18T10:33:27.125172Z,BTC-USD,104531,104524,104531,104528,104537,104537
2025-06-18T10:33:27.127964Z,BTC-USD,104523,104523,104531,104527,104536,104536
2025-06-18T10:33:27.127964Z,BTC-USD,104523,104523,104531,104527,104536,104536
2025-06-18T10:33:27.139518Z,BTC-USD,104528,104523,104528,104525,104536,104536
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104535,104535
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104535,104535
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104534,104534
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104534,104534
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104533,104533
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104533,104533
2025-06-18T10:33:27.224993Z,BTC-USD,104523,104523,104523,104523,104532,104532
2025-06-18T10:33:27.723031Z,BTC-USD,104523,104523,104523,104523,104532,104532
2025-06-18T10:33:27.858463Z,BTC-USD,104523,104523,104523,104523,104532,104532
2025-06-18T10:33:27.887446Z,BTC-USD,104523,104523,104523,104523,104531,104531
2025-06-18T10:33:28.050578Z,BTC-USD,104523,104523,104523,104523,104531,104531
2025-06-18T10:33:29.847827Z,BTC-USD,104523,104523,104523,104523,104531,104531
2025-06-18T10:33:29.973909Z,BTC-USD,104523,104523,104523,104523,104530,104530
2025-06-18T10:33:30.444004Z,BTC-USD,104522,104522,104522,104522,104530,104530
2025-06-18T10:33:30.950271Z,BTC-USD,104522,104522,104522,104522,104530,104530
2025-06-18T10:33:31.626040Z,BTC-USD,104522,104521,104522,104522,104529,104529
2025-06-18T10:33:31.728676Z,BTC-USD,104521,104521,104521,104521,104529,104529
2025-06-18T10:33:31.728676Z,BTC-USD,104521,104521,104521,104521,104529,104529
2025-06-18T10:33:31.980283Z,BTC-USD,104521,104521,104521,104521,104529,104529
2025-06-18T10:33:32.477244Z,BTC-USD,104521,104521,104521,104521,104528,104528
2025-06-18T10:33:32.479079Z,BTC-USD,104521,104521,104521,104521,104528,104528
2025-06-18T10:33:32.479947Z,BTC-USD,104521,104521,104521,104521,104528,104528
2025-06-18T10:33:32.483966Z,BTC-USD,104521,104521,104521,104521,104528,104527
2025-06-18T10:33:32.489579Z,BTC-USD,104521,104521,104521,104521,104527,104527
2025-06-18T10:33:32.507312Z,BTC-USD,104521,104521,104521,104521,104527,104527
2025-06-18T10:33:32.513555Z,BTC-USD,104521,104521,104521,104521,104527,104527
2025-06-18T10:33:32.576598Z,BTC-USD,104521,104521,104521,104521,104527,104527
2025-06-18T10:33:32.639534Z,BTC-USD,104521,104521,104521,104521,104526,104526
2025-06-18T10:33:32.655737Z,BTC-USD,104521,104521,104521,104521,104526,104526
2025-06-18T10:33:33.242855Z,BTC-USD,104515,104515,104515,104515,104526,104526
2025-06-18T10:33:33.242855Z,BTC-USD,104515,104515,104515,104515,104525,104525
2025-06-18T10:33:33.242855Z,BTC-USD,104515,104515,104515,104515,104525,104525
2025-06-18T10:33:33.242855Z,BTC-USD,104515,104515,104521,104518,104525,104525
2025-06-18T10:33:33.242855Z,BTC-USD,104521,104515,104521,104518,104524,104524
2025-06-18T10:33:33.242855Z,BTC-USD,104521,104515,104521,104518,104524,104524
2025-06-18T10:33:33.242855Z,BTC-USD,104521,104515,104521,104518,104524,104524
2025-06-18T10:33:33.242855Z,BTC-USD,104521,104515,104521,104518,104524,104524
2025-06-18T10:33:33.242855Z,BTC-USD,104521,104515,104521,104518,104524,104524
2025-06-18T10:33:33.248013Z,BTC-USD,104521,104521,104521,104521,104524,104523
2025-06-18T10:33:33.277622Z,BTC-USD,104521,104521,104521,104521,104524,104523
2025-06-18T10:33:33.502020Z,BTC-USD,104521,104521,104521,104521,104524,104523
2025-06-18T10:33:33.742764Z,BTC-USD,104521,104521,104521,104521,104524,104523
2025-06-18T10:33:33.945628Z,BTC-USD,104521,104521,104521,104521,104524,104523
2025-06-18T10:33:35.162750Z,BTC-USD,104520,104520,104521,104520,104523,104523
2025-06-18T10:33:35.722986Z,BTC-USD,104520,104520,104520,104520,104523,104523
2025-06-18T10:33:35.725878Z,BTC-USD,104520,104520,104520,104520,104523,104523
2025-06-18T10:33:35.726116Z,BTC-USD,104520,104520,104520,104520,104523,104523
2025-06-18T10:33:35.726452Z,BTC-USD,104520,104520,104520,104520,104523,104523
2025-06-18T10:33:35.727343Z,BTC-USD,104520,104520,104520,104520,104523,104522
2025-06-18T10:33:35.733777Z,BTC-USD,104520,104520,104520,104520,104523,104522
2025-06-18T10:33:35.740195Z,BTC-USD,104520,104520,104520,104520,104523,104522
2025-06-18T10:33:35.743734Z,BTC-USD,104520,104520,104520,104520,104522,104522
2025-06-18T10:33:35.747001Z,BTC-USD,104520,104520,104520,104520,104522,104522
2025-06-18T10:33:35.750594Z,BTC-USD,104520,104520,104520,104520,104522,104522
2025-06-18T10:33:35.750594Z,BTC-USD,104520,104519,104520,104520,104522,104522
2025-06-18T10:33:35.750594Z,BTC-USD,104519,104519,104520,104520,104522,104522
2025-06-18T10:33:35.764116Z,BTC-USD,104519,104519,104519,104519,104522,104522
2025-06-18T10:33:35.767691Z,BTC-USD,104519,104519,104519,104519,104522,104522
2025-06-18T10:33:35.794056Z,BTC-USD,104519,104519,104519,104519,104522,104522
2025-06-18T10:33:35.797665Z,BTC-USD,104519,104519,104519,104519,104522,104521
2025-06-18T10:33:36.237480Z,BTC-USD,104519,104519,104519,104519,104522,104521
2025-06-18T10:33:36.253927Z,BTC-USD,104519,104519,104519,104519,104521,104521
2025-06-18T10:33:36.426505Z,BTC-USD,104519,104519,104519,104519,104521,104521
2025-06-18T10:33:36.469766Z,BTC-USD,104519,104519,104519,104519,104521,104521
2025-06-18T10:33:37.186957Z,BTC-USD,104515,104515,104515,104515,104521,104521
2025-06-18T10:33:37.186957Z,BTC-USD,104515,104515,104515,104515,104521,104521
2025-06-18T10:33:37.186957Z,BTC-USD,104515,104515,104515,104515,104521,104520
2025-06-18T10:33:37.186957Z,BTC-USD,104515,104515,104516,104515,104520,104520
2025-06-18T10:33:37.271054Z,BTC-USD,104515,104515,104515,104515,104520,104520
2025-06-18T10:33:38.158431Z,BTC-USD,104515,104515,104515,104515,104520,104520
2025-06-18T10:33:38.160389Z,BTC-USD,104515,104515,104515,104515,104520,104520
2025-06-18T10:33:38.161178Z,BTC-USD,104515,104515,104515,104515,104520,104519
2025-06-18T10:33:38.161335Z,BTC-USD,104515,104515,104515,104515,104519,104519
2025-06-18T10:33:38.161335Z,BTC-USD,104515,104508,104515,104512,104519,104519
2025-06-18T10:33:38.185883Z,BTC-USD,104508,104507,104509,104508,104519,104519
2025-06-18T10:33:38.185883Z,BTC-USD,104507,104507,104509,104508,104518,104518
2025-06-18T10:33:38.185883Z,BTC-USD,104507,104505,104509,104507,104518,104518
2025-06-18T10:33:38.237025Z,BTC-USD,104505,104505,104506,104505,104517,104517
2025-06-18T10:33:38.237025Z,BTC-USD,104505,104504,104506,104505,104517,104517
2025-06-18T10:33:38.237025Z,BTC-USD,104504,104504,104506,104505,104516,104516
2025-06-18T10:33:38.237025Z,BTC-USD,104504,104501,104506,104503,104516,104516
2025-06-18T10:33:38.240711Z,BTC-USD,104501,104501,104505,104503,104515,104515
2025-06-18T10:33:38.240711Z,BTC-USD,104501,104500,104505,104503,104515,104515
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104514,104514
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104514,104514
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104513,104513
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104513,104513
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104512,104513
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104512,104512
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104511,104512
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104511,104511
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104510,104511
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104510,104511
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104510,104510
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104509,104510
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104509,104510
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104508,104510
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104508,104509
2025-06-18T10:33:38.240711Z,BTC-USD,104500,104500,104505,104503,104508,104509
